t,qx,qy,qz,qw
6.852,0.012197482803280788,-0.20205996901379883,0.41975422282381286,0.8847764592014095
6.868,0.010359849398972498,-0.20098373198502983,0.4199237490255739,0.8849645518336355
6.892,0.007617171779445403,-0.19937039933598857,0.42015680950711165,0.8852466763493075
6.912,0.0053506218120112714,-0.19802321278503596,0.42033747428978296,0.8854798618558207
6.928,0.003549635606781884,-0.1969441944702025,0.42047377011520387,0.8856648310713533
6.948,0.0013109263843817873,-0.19559628947794044,0.4206360235679272,0.8858926056195744
6.964,-0.0004677534072545578,-0.194519863680983,0.42076215705616804,0.8860705451766933
6.988,-0.003112920512689639,-0.19292703260094504,0.420949371486089,0.88632448711696
7.008,-0.005303958451224167,-0.19168671580308336,0.42111622262050513,0.8865039188042053
7.032,-0.007917088252755493,-0.1902867397284444,0.4213270440655796,0.886685850984484
7.052,-0.010080061740985588,-0.18917616730204995,0.4215089925495789,0.8868150535935009
7.068,-0.011800398894532542,-0.1883133946373368,0.42165804625159153,0.8869065948663272
7.092,-0.014352941886263302,-0.18704810260917154,0.42192378159904553,0.8870103285140931
7.112,-0.016457686611046792,-0.18602340675512424,0.4221538844822186,0.8870797791107652
7.136,-0.01895839279440216,-0.18482253974490975,0.4224363036860793,0.8871464239193759
7.152,-0.020613501377860933,-0.18403003242727584,0.4226203759690871,0.8871865917277539
7.172,-0.02266476511361526,-0.18304147471144355,0.42284883270194684,0.8872322084101804
7.192,-0.024696500138401165,-0.18204357595762302,0.42307429664481727,0.8872758076562035
7.208,-0.026308612787225183,-0.18122800956758883,0.4232491694593852,0.88731302593466
7.228,-0.028309647761447482,-0.18018106584214744,0.4234631295330241,0.8873625669824639
7.252,-0.030687612329609842,-0.17887816048907124,0.4237262062211836,0.887421532481017
7.268,-0.03225692882925087,-0.17797785630010904,0.4238964599226333,0.8874655849521049
7.284,-0.03381078966202846,-0.17704974150445252,0.42406994476119575,0.8875105078171599
7.304,-0.035727739235361655,-0.17584575688367027,0.4242907223455033,0.887569254405914
7.32,-0.03724139368307772,-0.17484737211955137,0.4244651023218993,0.8876208942844286
7.34,-0.03911049280882592,-0.17355969282889766,0.4246795391540114,0.8876906507344358
7.356,-0.040583104651223834,-0.1725132110668721,0.42487126527427094,0.8877367918299348
7.376,-0.04241497510955808,-0.17123463363273345,0.42511605864006213,0.8877815084903822
7.4,-0.04461348465166087,-0.1697529324628321,0.4254186457229438,0.8878133558235998
7.42,-0.0464445503550555,-0.16854378457583347,0.42568240595520573,0.8878233978012514
7.436,-0.04790568871460555,-0.1675778870108778,0.4259004308065163,0.8878240365143155
7.456,-0.04972840661079201,-0.16635876218568685,0.42616835664277974,0.8878245207339063
7.472,-0.051184437183709956,-0.1653696358872401,0.42637967442235253,0.8878251011073055
7.496,-0.053361317088036736,-0.16385032094562463,0.4266669232478681,0.8878406268981184
7.512,-0.054809894939520744,-0.16281158639825657,0.42684896178671666,0.8878559717503757
7.532,-0.05661371742255214,-0.16148618874855825,0.4270708820014015,0.8878781220356821
7.556,-0.05876870258004884,-0.15985506931003562,0.42733437548331804,0.887906486035114
7.572,-0.06020339101488018,-0.15874181788908712,0.4275010276219048,0.8879298724256285
7.596,-0.06234817377105452,-0.15703434086452328,0.42774918589935274,0.8879659649891432
7.612,-0.06377036133047684,-0.15587234326401553,0.42791751511926285,0.8879886000818483
7.632,-0.06554385043531245,-0.15439529291380952,0.4281276794228483,0.8880162089219876
7.648,-0.0669617302201807,-0.1531953502359595,0.4282872224421599,0.8880413089742961
7.672,-0.0690814080903781,-0.15136769957266996,0.42853434993501466,0.8880731329727879
7.692,-0.07084495730391012,-0.14983499671099815,0.42874931911122516,0.8880903597871577
7.712,-0.07263168719293796,-0.1483544818707956,0.4289900271643936,0.888078342443868
7.728,-0.07407947349347643,-0.14721364331654888,0.4291949828601022,0.8880495715421036
7.744,-0.07553672357085697,-0.14609643752546175,0.4293948200790485,0.8880147086753858
7.764,-0.07737046394636483,-0.1447197079851157,0.4296590785069684,0.8879544434744218
7.788,-0.07958310678627044,-0.1430816811814091,0.42999642766093576,0.8878610442087097
7.804,-0.08106005254050555,-0.14198916824322627,0.43023138758549,0.8877889935789874
7.82,-0.08253257807797358,-0.14089169339916707,0.4304742043374669,0.8877104616297721
7.84,-0.08436230026563495,-0.1395095931952882,0.43079105768146836,0.8876030308206805
7.86,-0.08617171785146122,-0.13810410988266492,0.4311083397652516,0.8874949516819199
7.88,-0.0879567543803866,-0.13666850013199863,0.4314170925100736,0.8873920344023226
7.9,-0.08971600910908548,-0.13520687602855078,0.43173872791762147,0.8872833871994972
7.92,-0.09144459122882524,-0.13371898908465385,0.4320827110172074,0.8871649505775078
7.936,-0.09280521907342593,-0.13251421349800785,0.4323738780490008,0.8870625705747063
7.952,-0.09414657556242143,-0.13130247689599783,0.43267691127431557,0.8869536472223131
7.976,-0.09612190825891051,-0.12947545380862535,0.43315454011569526,0.8867772155343623
8.004,-0.09839498580428889,-0.12737421287024475,0.43374614026472563,0.886543017833716
8.024,-0.10003256813303657,-0.1259464275684595,0.43420787495331037,0.8863376918669219
8.048,-0.10199869388433347,-0.12428587886629293,0.43479401229657366,0.8860606376718075
8.064,-0.10330353625533518,-0.12319388375715404,0.43519499573950965,0.8858650924860172
8.084,-0.10491868141839657,-0.12182603517933221,0.4357095289657508,0.8856114801708211
8.108,-0.10682171396304675,-0.12015905429339513,0.43634151456318454,0.885300517206457
8.124,-0.10806147880122961,-0.11901997905297823,0.43676615351164205,0.8850945082487887
8.148,-0.10987610406276375,-0.11725870451700544,0.4374155147818546,0.8847854572714832
8.172,-0.11163528782950807,-0.11542181579482944,0.43807969381612916,0.8844781222934879
8.192,-0.11305726660749495,-0.11382920746413125,0.438642193189724,0.8842250801402539
8.216,-0.11471337627666717,-0.11184644745962226,0.43934178411956876,0.8839174227384049
8.232,-0.11578904834160729,-0.11047897296264692,0.4398136567863427,0.8837144562139339
8.248,-0.1168444508573284,-0.1090760556418263,0.44028840652168016,0.8835133883943527
8.268,-0.11813569568609993,-0.10726933519472097,0.4408872658859203,0.8832642107044084
8.288,-0.11939499658653253,-0.10540253358005248,0.4414979194912317,0.883014568277286
8.304,-0.12038204822406513,-0.10386708179333377,0.44199016981921746,0.8828162218538438
8.324,-0.12159520153653372,-0.10190596791408137,0.44260946776581767,0.8825682068321086
8.344,-0.12283309783043043,-0.0999567433213736,0.44324528853269296,0.8823005688174154
8.368,-0.12434872788293957,-0.0976387903888995,0.4440060565109352,0.8819652386953215
8.384,-0.12537053497743617,-0.09608732316366306,0.44451554607637783,0.8817343049825912
8.404,-0.12665195841550925,-0.09412620680635744,0.4451552104619586,0.8814399453282864
8.424,-0.12793397235261628,-0.09213097147551831,0.4458050494504881,0.8811371293377128
8.44,-0.12895698597146762,-0.09050371261482351,0.4463246775416243,0.8808935554250885
8.46,-0.13022972926032889,-0.08842833239232413,0.4469746982425249,0.8805874554966691
8.484,-0.13174694063836212,-0.08586854243818201,0.44775664484184574,0.8802177708112621
8.508,-0.13325080871027561,-0.0832310453317381,0.44854404816191795,0.8798437656365834
8.524,-0.13424290057656202,-0.08142515091765247,0.44906635142410545,0.8795954754666891
8.54,-0.13522402354587193,-0.07957935650961465,0.449585295173111,0.8793489931976314
8.56,-0.1364302810549731,-0.07720767957334156,0.45022866468887845,0.8790448806054392
8.58,-0.13761122427899347,-0.07475924340700972,0.45086374274262725,0.8787468873104235
8.608,-0.13921812002291897,-0.07119840836617082,0.4517418441933864,0.8783384358595303
8.628,-0.14033133046705784,-0.06856399430195018,0.452369620548266,0.8780477337706223
8.652,-0.14161717818118763,-0.06530349026678205,0.4531110342881524,0.8777074795222465
8.672,-0.14267576906398743,-0.06253626299560286,0.4537204780589797,0.8774226852107687
8.688,-0.1435459020915702,-0.06031658538269857,0.4542060060596862,0.8771849221115222
8.708,-0.1446502556093863,-0.05752183699732912,0.4548090558067918,0.8768787057379867
8.724,-0.1455386046302905,-0.05526368078091301,0.45528437726738835,0.876630239020455
8.74,-0.14642266478989824,-0.05298358546924069,0.45575749102173413,0.8763779163604151
8.756,-0.1472974026927171,-0.05067340402381401,0.4562157267309812,0.876129494976594
8.776,-0.1483712149074742,-0.04774102276354808,0.45676943640836565,0.8758244454772627
8.8,-0.1496205182506029,-0.04415504177998653,0.45742036930336977,0.8754602438433156
8.82,-0.1506197600041285,-0.04110935063064207,0.4579524697032336,0.8751589825167394
8.84,-0.15157684320153827,-0.03801212221098583,0.4584806020491454,0.8748571750375753
8.86,-0.1524899230658172,-0.03486943957382154,0.45900270086291667,0.8745555820802567
8.876,-0.15318737723125664,-0.03232786701065675,0.45941559725051556,0.8743145003226827
8.896,-0.1540177044009899,-0.029115021232188627,0.45992565904642463,0.8740133010546296
8.916,-0.15479867880804207,-0.025862402870656807,0.46041492864854466,0.8737199772436224
8.932,-0.15538417792871725,-0.023233141247156412,0.46080492471516815,0.8734842870684365
8.952,-0.15607152976154712,-0.019919966052586363,0.46129244390280005,0.8731862079468139
8.972,-0.15676134708176961,-0.016618792037998237,0.46178909647508576,0.8728691346296023
8.996,-0.15760773695967437,-0.012702814649647802,0.46238061245228185,0.872469259618171
9.016,-0.15831520445473957,-0.009453895539991222,0.4628812059490585,0.8721169125046929
9.036,-0.15901087533706657,-0.006212253948016153,0.46340392201988895,0.8717417934698382
9.056,-0.1596861757013856,-0.0029738481204950873,0.4639569761411697,0.8713411535140324
9.076,-0.1603426934911402,0.00026156477096474234,0.46451579535163706,0.8709277972924696
9.1,-0.16109871654437558,0.004144298399349558,0.46519496316634507,0.8704158055568585
9.12,-0.16170000770418272,0.007369635389848361,0.4657788673851221,0.8699705987446478
9.144,-0.16238052660775504,0.011237321978719725,0.4664832729055287,0.8694248922550359
9.164,-0.1629121419187018,0.014455137764563905,0.46707227979408455,0.8689615460166374
9.188,-0.16350121017678795,0.018308713244064943,0.4678129186536813,0.8683796510920766
9.204,-0.16386668574912888,0.020872972554260225,0.4683068448589735,0.8679865940074067
9.22,-0.16421090751317702,0.023432768192172024,0.46879970264995785,0.8675900656553543
9.236,-0.16453297600179498,0.025984926914758046,0.4692944898082185,0.8671887713853723
9.252,-0.16483397052459853,0.028532464388176443,0.46979311493011366,0.8667814544631733
9.268,-0.16511403949087747,0.031073682293258843,0.47028949600667547,0.8663714966326684
9.284,-0.16537294456148738,0.033605961766481104,0.4707847309633525,0.8659585241988077
9.304,-0.16570629761279326,0.03674170189437092,0.4714083606575896,0.8654280026527276
9.324,-0.16609040894918364,0.03982277206995727,0.47205024729120026,0.8648680170477308
9.344,-0.16650728354196015,0.04286427088987706,0.47269010473030304,0.8642927997493741
9.368,-0.1670382994035548,0.0464760471185226,0.4734663029114211,0.8635785103764426
9.384,-0.16739463070415472,0.04886546802443008,0.47398348088105385,0.8630937744521465
9.408,-0.16790944144955242,0.052431686171147324,0.4747541996813517,0.8623605902650404
9.428,-0.16830609197111515,0.0553889934006092,0.4753917570589133,0.8617469443728345
9.448,-0.16866360978575654,0.0583304252266558,0.47602703866459056,0.8611320495064251
9.472,-0.1690254725080444,0.061843270469652586,0.47678816685568315,0.8603945859240671
9.488,-0.16922118733226799,0.06417656503614552,0.4772959624896055,0.8599035541554297
9.504,-0.16937667918540214,0.06650231681646855,0.47780319418530515,0.8594143878435403
9.52,-0.16949070033795038,0.06881925825603959,0.4783111069480258,0.8589268287591172
9.54,-0.16957153519112667,0.071699806295728,0.4789504712743845,0.8583187509871404
9.556,-0.16958226574756363,0.07399222661117945,0.4794629194431753,0.8578358318606596
9.58,-0.16950355240761386,0.07741056861981657,0.48023552296320776,0.8571172568974507
9.6,-0.16934685119203172,0.08023477718798747,0.48088989340846316,0.8565214153414582
9.62,-0.16909987730904288,0.08303212428709739,0.4815310768768201,0.855943175586025
9.64,-0.16882084265259328,0.08578917421031264,0.4821785174391393,0.855361688407059
9.656,-0.16861446104152036,0.08795329392553916,0.48270092676069704,0.8548878270976197
9.684,-0.1682767941024053,0.09166118360494539,0.48362312634915994,0.8540432188402538
9.704,-0.16804141452580898,0.09425930531057283,0.4842892079280656,0.8534291004242475
9.724,-0.16779928906469097,0.09682195636317242,0.48495968829055625,0.8528088930636915
9.74,-0.1676066047302205,0.09884757750489408,0.48551980187013566,0.8522955499497846
9.76,-0.16736065352661836,0.10135130649861962,0.48622610085023704,0.8516469357510431
9.776,-0.16715322833586857,0.10333526715930483,0.4867929943034768,0.8511252560669713
9.796,-0.16687178173182113,0.10579693920582699,0.48750261872563866,0.8504716414154976
9.812,-0.16662523354100672,0.10775161122291381,0.4880636514621448,0.8499526421793799
9.832,-0.16628660520518598,0.11017766780635371,0.48876433672260783,0.8493050509647265
9.848,-0.16599287206389632,0.11210371235335846,0.48932316025510747,0.8487885301643331
9.868,-0.16558080437350833,0.11449371678435058,0.4900027809099456,0.8481576862473432
9.884,-0.16522151309779462,0.11639239845666384,0.4905482226564166,0.8476538812745514
9.9,-0.164836765145594,0.11827958278822513,0.49109171410422553,0.8471527073024989
9.924,-0.1642234604323902,0.1210851201389652,0.4919048488242177,0.8464033721741466
9.948,-0.16367673623257994,0.12384393797682333,0.4927075426509998,0.8456428811605148
9.972,-0.16323199305713734,0.12655526260280126,0.4934913023256995,0.8448700589315589
9.992,-0.16291889707162088,0.12878612570689218,0.4941308366259891,0.844219333525166
10.008,-0.1627002834916906,0.1305569155069424,0.49463905383777357,0.843691718569946
10.024,-0.1625029404298233,0.1323195848863245,0.4951452023482844,0.8431580814999337
10.04,-0.1623234054104297,0.13407658348801632,0.4956536819658511,0.842616169658426
10.056,-0.16215703679195764,0.13582916464967637,0.49615920978773453,0.842069814203213
10.072,-0.1619993395927673,0.13757761819545947,0.4966618934664942,0.8415198016217138
10.092,-0.1618127317683034,0.1397595470822951,0.49728549835036673,0.8408275934860001
10.112,-0.16163303724465175,0.14194438897236472,0.4979051644817502,0.840129156078238
10.128,-0.16148741815899853,0.14369527939206803,0.4984006557635838,0.8395655226313227
10.144,-0.16133049862933993,0.14544785575590088,0.49889124417241526,0.839002334893127
10.164,-0.161110361137666,0.14764322356879025,0.4994880176499587,0.8383058214592225
10.188,-0.16080480962421212,0.15028499056737965,0.5001763774700416,0.8374842244680374
10.204,-0.16057319480181603,0.15204853776578653,0.5006278736317611,0.8369403941842967
10.22,-0.16031435288341603,0.15381493357302356,0.5010731448386144,0.836400608554919
10.24,-0.15993337330413637,0.15601864694766632,0.5016066848709346,0.8357453150338147
10.256,-0.15958853383469232,0.15778483854322203,0.5020307918446527,0.8352248371751249
10.272,-0.15924480834688115,0.15955279757977428,0.5024476210230912,0.8347037701647627
10.292,-0.15884763688714854,0.1617654444279241,0.5029574634405505,0.834046257238681
10.308,-0.1585417301294132,0.16353996617496047,0.5033690855338068,0.8335099057599282
10.332,-0.15807637751347414,0.16621861117211578,0.5039728037016243,0.8327032156184788
10.352,-0.15766390262591812,0.16846843073013376,0.5044631960484085,0.8320320699881202
10.372,-0.15721532984254735,0.17073508562936085,0.5049455769063654,0.8313620360350427
10.392,-0.1567163574038137,0.17302290899444217,0.5054186809267647,0.8306954997202227
10.412,-0.15615414441574618,0.1753297433244538,0.5058765492215461,0.8300387227324206
10.432,-0.15550955027252286,0.1776566497346214,0.5063195798939176,0.8293945849806077
10.452,-0.15476944651811977,0.18000580926464796,0.5067577488170042,0.8287586567085596
10.472,-0.15392407298382163,0.18237715060227064,0.507181345334843,0.8281382962033617
10.488,-0.15316349650018846,0.1842872585898922,0.5075025874937553,0.8276595153493992
10.508,-0.15210187094859068,0.18669062816543566,0.5078880020898919,0.8270800490534586
10.536,-0.15041805560752386,0.1900805642491343,0.5083989616879683,0.8263015692812029
10.556,-0.14908715035966175,0.19251494510996406,0.5087435592771359,0.8257669213530986
10.576,-0.1476618183026779,0.1949580531965698,0.5090680256350772,0.8252497138353668
10.596,-0.14616388829189322,0.19741114793325687,0.5093629256096412,0.8247510936309548
10.62,-0.14436131993532358,0.20037757990167596,0.5096483746624224,0.8241766612706464
10.636,-0.14318962819085518,0.2023685529152764,0.5098223282386455,0.823786921963968
10.656,-0.1417313282139946,0.2048697758260139,0.5100143169412018,0.8233018899958235
10.672,-0.14055953677919536,0.20687773899154505,0.5101530455933421,0.8229146297168386
10.692,-0.13909194423834054,0.20938914863111982,0.5103167749300873,0.8224271424925663
10.708,-0.1379229109428784,0.2113949205001387,0.5104450574391975,0.8220312047359744
10.728,-0.1364707885841304,0.21388956706184878,0.5106486107693888,0.8215016575057008
10.744,-0.13530840500841432,0.2158720775555115,0.5108067250908613,0.8210769581883878
10.764,-0.13385325325039993,0.21833281323692771,0.5110090988103151,0.8205387194955537
10.784,-0.1323945734877841,0.22076822909021682,0.511216853790392,0.819994142866893
10.8,-0.13122296198612787,0.22269754619620408,0.5113882703225053,0.819553765254198
10.816,-0.1300460113205963,0.2246102679785182,0.5115605413100507,0.8191117597939793
10.836,-0.12856108861474227,0.22697528421321173,0.5117783497751374,0.8185579927848493
10.852,-0.12735594063824957,0.22884593941763426,0.51193994253872,0.8181243766259867
10.876,-0.12550725220327053,0.23161271870070746,0.5121425420141198,0.81750443108265
10.896,-0.1239485151283224,0.23387931479574248,0.5123141144742788,0.8169892776643973
10.912,-0.12268859305307625,0.2356652356187644,0.5124535684971183,0.8165786832816408
10.928,-0.12141279778291604,0.23742468302158629,0.512591166311256,0.8161732344584025
10.948,-0.11979404517246194,0.23958381648909305,0.5127688067784105,0.8156697446962121
10.968,-0.11815433926764668,0.24170074817023743,0.5129587983385304,0.81516475123331
10.988,-0.11654867296477049,0.2437892364389226,0.5131484340301435,0.8146544664329102
11.004,-0.11530723427945871,0.24544581180324898,0.5132906089967216,0.8142440333873137
11.028,-0.11348514502378484,0.24790574677702482,0.5135134779888291,0.8136140181300177
11.048,-0.11198055860431133,0.2499252892221978,0.513710461117279,0.8130801107151372
11.064,-0.11077492440638192,0.25151880904990365,0.5138769117608102,0.8126485860296878
11.084,-0.10925241243836026,0.2534825941550312,0.5140968027158213,0.8121052655131624
11.108,-0.10738805221764844,0.25579358042186234,0.5143758998093291,0.811452330177939
11.124,-0.10611526663184298,0.2573027426966934,0.5145695255574672,0.8110197606445699
11.144,-0.10448302557715985,0.25915703094675746,0.5148387352594355,0.8104702384132121
11.164,-0.10280172936489866,0.2609712426899819,0.51512153463298,0.8099232182656553
11.188,-0.10071497887192307,0.2630926033943355,0.5154788726239301,0.8092714667825507
11.212,-0.09855444527407109,0.2651531998649077,0.5158589694051269,0.8086224864560723
11.232,-0.09671002046408518,0.26682956449002027,0.5161990302916576,0.8080765536642273
11.256,-0.09444489305582539,0.26879377888956796,0.5166279911053318,0.8074190890810108
11.272,-0.09290338398884972,0.27007052945345933,0.5169247574174173,0.8069818247848541
11.292,-0.09093576901979276,0.2716261106426528,0.5173066861288717,0.8064389216898508
11.312,-0.08893108903048243,0.2731419623581636,0.517696020958066,0.8059004651240559
11.336,-0.08655636417020529,0.274947789226779,0.518158392232181,0.8052475331103491
11.356,-0.08458259277387858,0.2764356343285477,0.5185319973411949,0.8047072093664706
11.376,-0.08259152054037236,0.27789743807023376,0.5189007070766527,0.8041726872035506
11.392,-0.08097897012088684,0.2790425835022616,0.5191980656760076,0.8037481020747956
11.412,-0.07893227360344884,0.2804394056487617,0.5195669509999818,0.8032270036370429
11.432,-0.07684604006874143,0.2817908302391179,0.5199308398072147,0.8027207085507803
11.456,-0.07429095775975388,0.28334864970584656,0.520382402863031,0.8021200353410394
11.476,-0.07212548866623064,0.28459551906442826,0.5207739271827909,0.8016219939470969
11.496,-0.06993433673648293,0.2857957085809258,0.5211760331201664,0.8011276702268385
11.512,-0.0681699025928171,0.28672395484778745,0.5215093802478601,0.8007310437409196
11.532,-0.06595418952273642,0.2878464927242039,0.5219416711296604,0.8002320497512903
11.556,-0.06329145938918523,0.28913956240515026,0.5224833119691612,0.7996272214815361
11.58,-0.06064668948792206,0.2903776265077732,0.5230812735979323,0.7989923618464904
11.6,-0.05846343590492494,0.29137305648462464,0.523597707142233,0.7984542627429545
11.628,-0.05553595272771238,0.29277586133229727,0.5243287195241386,0.7976700112564933
11.644,-0.05394913759291061,0.29359477663085726,0.5247519076230244,0.7971994939374054
11.668,-0.051654305813850956,0.29483099226545223,0.5253961577561762,0.7964705870939023
11.688,-0.04980693469734417,0.29586017138897935,0.5259394473255263,0.7958478032819204
11.708,-0.048007922722238666,0.29688226694551184,0.5264907640401579,0.7952129490328992
11.724,-0.04659359568637826,0.29769172810770395,0.5269205621527855,0.7947096281270636
11.74,-0.04520899595129841,0.298499392024988,0.5273682232673946,0.794189534515269
11.76,-0.04350301242705662,0.29949754550579866,0.5279352702799405,0.7935320148174362
11.78,-0.04181586705900058,0.3004786242348424,0.5285114083166735,0.7928680349964721
11.796,-0.04047283141429843,0.3012515151332632,0.5289760811166081,0.7923343865778759
11.82,-0.0384663391045556,0.3023847013371584,0.5296886192634295,0.7915262470543429
11.84,-0.03679315316548678,0.30330070448112245,0.5302972629838663,0.7908474944091409
11.86,-0.03511181780951259,0.30418985949543725,0.5309189526375364,0.7901650178035721
11.876,-0.03375914581011316,0.3048811553946027,0.531426465276222,0.7896161809154143
11.892,-0.032400115643710946,0.3055557089139758,0.5319429594874931,0.7890644011156751
11.92,-0.029997609750809083,0.3066977631085228,0.5328680645153171,0.7880915247185232
11.936,-0.028614191496137174,0.30733106017440176,0.5334180660986741,0.7875239769407986
11.956,-0.026917963168481603,0.3081400183404282,0.5341113722620502,0.7867974290606004
11.984,-0.024628053301131644,0.3093345979258561,0.5350788133248148,0.7857456516249731
12.0,-0.02334165590497693,0.31004042413286553,0.5356312140770364,0.7851301197951117
12.02,-0.021739817870911938,0.31094235476208004,0.5363225540334128,0.7843470853958913
12.04,-0.020133490301423924,0.3118583912951136,0.5370134782220101,0.7835531319285278
12.056,-0.018837926807105675,0.3125978682894618,0.5375661813432833,0.7829114291735015
12.072,-0.017527559778000596,0.3133399217219746,0.5381202428431492,0.782264330227274
12.088,-0.016197274732929416,0.3140827199795729,0.5386764043033178,0.7816120679392737
12.112,-0.014154069224018087,0.3151915650091613,0.5395126273929278,0.7806279937044643
12.128,-0.012756341333012795,0.3159236656351206,0.5400721839965423,0.7799689412538613
12.144,-0.011330259195161667,0.31665078812933733,0.5406397533571109,0.7793026117584891
12.164,-0.009507857415696923,0.31754973130111874,0.5413580141810733,0.778462118076323
12.18,-0.008018516611423832,0.31826030739274147,0.5419381460035277,0.7777847555949455
12.196,-0.006503288931811685,0.3189628028564384,0.5425218790093214,0.7771038852194921
12.224,-0.003789575386224787,0.32017204195665855,0.543549942964978,0.775905253346351
12.244,-0.0018010726903242276,0.3210151404893337,0.5442846929142593,0.7750485202701881
12.268,0.0006341164297454585,0.32200540832597446,0.5451755538612781,0.774012745616779
12.284,0.0022644796695582806,0.32267219767846167,0.5457806738007239,0.7733052315113391
12.308,0.004667632633324945,0.32373937712793927,0.5466916115214431,0.7722041898322631
12.324,0.00625226273796327,0.3244884942739563,0.5472939919505331,0.7714514972889261
12.344,0.00822603565897613,0.32545537529639273,0.5480457818912223,0.7704913704768278
12.364,0.010204873430416086,0.32644600497614934,0.5487905702330355,0.7695178857029127
12.388,0.012594458151182535,0.3276488956392974,0.5496842445640215,0.7683324879818033
12.412,0.015013456139857806,0.32885208620957584,0.5505805739212295,0.7671322787830765
12.436,0.017470989490987708,0.33003971539658944,0.551495042232039,0.7659123769600708
12.46,0.019973290569911727,0.33119012861707087,0.5524282112870236,0.7646811346859799
12.476,0.02166828539746936,0.3319267270180275,0.5530597991431213,0.7638586203420135
12.5,0.024243869631635613,0.3329804960057943,0.5540354972237699,0.7626145106677616
12.516,0.02599222622578575,0.3336433599265014,0.5546984863003884,0.7617848133487832
12.532,0.027766160453067613,0.3342723598174462,0.5553710809630386,0.760955972593498
12.548,0.02956634452571029,0.33486599724154686,0.5560539487566788,0.7601280163465338
12.568,0.031849964083427454,0.33556016160079605,0.5569299964032426,0.7590875686247379
12.584,0.03370145462010708,0.3360797322378132,0.557644576657857,0.7582526964406576
12.6,0.03557479718852045,0.3365674690293495,0.5583664127120762,0.7574191189501497
12.62,0.03793376426821112,0.3371544961967193,0.5592740727755063,0.7563731795508603
12.64,0.04027206515015703,0.33777447156796236,0.5601864752824125,0.7552997286085786
12.656,0.04213823229250839,0.3382861698569991,0.560918629131502,0.7544250315014612
12.672,0.04401419972784358,0.3387989897317305,0.5616490557097926,0.7535438494204398
12.692,0.04638298845311941,0.3394284982433534,0.5625607202287252,0.7524376047342117
12.716,0.049273542030578064,0.34015105102652216,0.5636684508381351,0.7510973692345422
12.736,0.05173651751972187,0.3407075058316063,0.5645957944635309,0.7499822111883934
12.756,0.054254601770733143,0.3412178015579962,0.5655237539404794,0.748872308084426
12.772,0.05631053812753425,0.3415912518506545,0.5662674727295973,0.7479877601159829
12.788,0.05840250229272338,0.3419354048183084,0.5670107906534945,0.7471064783149637
12.812,0.061609874290478206,0.3423984348548832,0.568125749090399,0.7457886218086938
12.828,0.06379486069799603,0.34266787546122685,0.5688692478689684,0.744913902209112
12.848,0.06657666566803057,0.34295473713329816,0.5698088927551558,0.7438194818660647
12.864,0.0688403528893221,0.34314218963581616,0.5705617028838785,0.7429493836784979
12.884,0.07171688280116731,0.34333224716460886,0.5715024156736029,0.7418656520269826
12.904,0.07464577869600217,0.34347817349190635,0.572444223465413,0.740782264284595
12.924,0.07760025959774093,0.3436378892940719,0.5733772859952908,0.7396821538042898
12.944,0.08056871254963673,0.3438448801188019,0.5742887193045313,0.738560659562735
12.96,0.08295787582676045,0.34403766941411046,0.5750029648756306,0.73765009540205
12.98,0.08597034072808935,0.3442984337345355,0.575871374817803,0.7365051586435055
12.996,0.08841174274659457,0.34451251982004044,0.5765280322203644,0.7356017370125433
13.012,0.09087586534794123,0.3447337506528655,0.577173828186331,0.734690812733361
13.028,0.09336341574599216,0.3449608172592659,0.5778091239130798,0.7337723921481781
13.052,0.09714207378832372,0.3453089200894006,0.5787392673654537,0.7323837980294853
13.068,0.09969714788301053,0.3455417148385872,0.5793431708245025,0.7314525906915724
13.088,0.10292691298197612,0.3458319643288414,0.5800875518468837,0.7302771632912706
13.108,0.10619066401361515,0.3461218345051323,0.5808233906595197,0.7290866940343433
13.128,0.10948348312908847,0.34640809849804577,0.5815521810834573,0.7278817602426679
13.152,0.11347021242563575,0.34674381434564133,0.5824132507169706,0.7264213952620118
13.172,0.116818144528058,0.34701618288437297,0.5831202738577075,0.7251924131852825
13.192,0.12018954449817787,0.34728161366780774,0.5838168009013865,0.7239529661427425
13.212,0.12358282809213936,0.34753791498596903,0.5845066241512417,0.7227009676008973
13.232,0.12699867551081628,0.347779355511999,0.585188432917209,0.721439778691235
13.256,0.13112542051461046,0.34804441589767593,0.5859952495868901,0.7199172008772333
13.272,0.13389035344394543,0.34820152201759647,0.5865259804091226,0.7188994002114636
13.296,0.138042737822677,0.34844170792238277,0.5873005668224244,0.7173636615584955
13.316,0.14149052734228085,0.34869331373218354,0.5879160987150572,0.7160642879675955
13.336,0.14493425310730235,0.34896600927936994,0.5885106116366312,0.7147531368486169
13.356,0.14837620677778862,0.34923824631540545,0.5890925413965731,0.7134333369304395
13.376,0.15181482261938972,0.3494954646358116,0.5896613341476165,0.7121128357523788
13.396,0.15524605988095014,0.3497246543745411,0.590219989918791,0.7107965183611346
13.424,0.16002963896204658,0.34998266906275993,0.5910123766329781,0.7089478236626604
13.444,0.1634354297500923,0.3501050418842591,0.5915723626580313,0.7076421833729379
13.468,0.16750140527438293,0.3501739618797198,0.5922407597067489,0.7060965643554289
13.488,0.17086181207405712,0.3501614527962964,0.5927976987563516,0.7048291186518408
13.504,0.17352978638558056,0.3501039607636221,0.5932435614154308,0.7038300268770401
